Date,DZD,AUD,BHD,VEF,BWP,BRL,BND,CAD,CLP,CNY,COP,CZK,DKK,EUR,HUF,ISK,INR,IDR,IRR,ILS,JPY,KZT,KRW,KWD,LYD,MYR,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,LKR,SEK,CHF,THB,TTD,TND,AED,GBP,USD,UYU,VES
2012-02-09,74.7307,0.925925926,0.376,4.2893,7.204610951,1.7195,1.2447,0.9941,477.13,6.3009,1778.9,18.806,5.593,0.7525587,219.26,122.09,49.29,8910.0,12260.0,3.721,77.16,148.59,1116.7,0.27715,1.9324,3.007,29.0048,12.72,78.59,1.197318008,5.742,0.3845,90.7442,2.4630361443399784,42.284,3.1487,3.64,29.6795,3.75,1.2447,7.6413,114.3,6.6415,0.9134,30.744,6.4016,1.4963,3.6725,0.631672036,1,20.103917767042777,3690.9495
2012-02-10,74.8382,0.933445347,0.376,4.2893,7.26744186,1.7225,1.2553,1.0016,475.29,6.2937,1774.96,19.143,5.6352,0.758207597,220.5,122.19,49.64,8993.0,12259.952786300326,3.713,77.64,148.49,1116.1101747821535,0.27715,1.9324,3.0325,28.9635,12.7857,78.95,1.199616123,5.776,0.3845,90.7134,2.684,42.193,3.1703,3.64,29.8923,3.75,1.2553,7.71825,117.33001066213285,6.6499,0.9131,30.819,6.4123,1.4954,3.6725,0.631871604,1,19.466,3690.9495
2012-02-13,74.8382,0.931098696,0.376,4.2893,7.23065799,1.726,1.2547,0.9996,478.39,6.2939,1785.59,18.896,5.608,0.754489211,219.64,122.08,49.32,9023.0,12260.0,3.717,77.63,148.37,1121.2,0.27725,1.9324,3.0255,28.9526,12.7392,79.05,1.207000604,5.7122,0.3845,90.8414,2.684,42.347,3.1643,3.64,29.8873,3.75,1.2547,7.666,114.9382,6.634,0.9119,30.834,6.4035,1.5017,3.6725,0.633031588,1,19.474,3690.9495
2012-02-14,75.0138,0.936504963,0.376,4.2893,7.272727273,1.7169,1.2636,0.9991,478.2,6.2947,1778.12,19.052,5.6445,0.759359101,220.8,122.53,49.33,9037.0,12260.0,3.736,77.9,148.37,1123.2,0.27765,1.9324,3.045,28.9693,12.7753,78.69,1.199040767,5.7218,0.3845,90.8774,2.684,42.461,3.1801,3.64,30.0868,3.75,1.2636,7.71105,116.1085,6.6796,0.9151,30.848,6.395,1.498,3.6725,0.635122261,1,19.502,3690.9495
2012-02-15,75.1536,0.931358853,0.376,4.2893,7.26744186,1.7173,1.2585,0.9965,482.99,6.2958,1785.24,19.245,5.6771,0.763825237,220.2,123.0,49.25,9040.0,12260.0,3.734,78.51,148.37,1123.6,0.27775,1.9324,3.0335,29.0074,12.7658,78.81,1.200192031,5.7505,0.3845,90.7235,2.684,42.643,3.166,3.64,29.944,3.75,1.2585,7.6785,119.1514,6.677,0.9176,30.847,6.3809,1.5041,3.6725,0.636739892,1,19.504,3690.9495
2012-02-16,75.1218,0.936066648,0.376,4.2893,7.374631268,1.7158,1.2665,0.9962,482.75,6.2991,1791.29,19.459,5.7257,0.770297335,225.95,124.26,50.47975549879289,8995.0,12260.0,3.771,78.43,148.29,1131.9,0.27825,1.9324,3.0545,29.0559,12.8822,78.8,1.199760048,5.8169,0.3845,90.7261,2.682,42.734,3.2502,3.64,30.2098,3.75,1.2665,7.8618,119.8908,6.7587,0.9282,30.85,6.4012,1.5076,3.6725,0.637714431,1,19.495,3690.9495
2012-02-17,74.8787,0.928332714,0.376,4.2893,7.288629738,1.7326,1.2609,0.997,486.59,6.2951,1792.92,18.997,5.6489,0.759936165,220.51,123.39,49.21,9028.0,12260.023393301857,3.753,79.07,148.12,1127.8,0.27825,1.9324,3.0485,29.0725,12.7856,78.85,1.200192031,5.6976,0.3845,90.8054,2.469466130320235,42.841,3.179,3.64,29.9982,3.75,1.2609,7.73895,119.3708,6.7206,0.9193,30.82,6.4142,1.5193,3.6725,0.631751848,1,20.111341358587296,3690.9495
2012-02-21,74.5575,0.932487878,0.376,4.2893,7.278020378,1.7136,1.2542,0.9955,482.18,6.296,1779.81,18.845,5.6238,0.756315232,216.34,123.56,49.08,9045.0,12260.0,3.738,79.73,148.11,1122.7,0.27755,1.9324,3.0235,29.0489,12.7408,78.7,1.190759705,5.6875,0.3845,90.8963,2.679,42.498,3.1488,3.64,29.7796,3.75,1.2542,7.7286,118.5696,6.6533,0.9143,30.745,6.408921264648374,1.5037,3.6725,0.632831287,1,20.11489301679381,3690.9495
2012-02-22,74.5753,0.938790837,0.376,4.2893,7.278020378,1.7136,1.2587,1.0,481.5,6.2988,1777.59,19.023,5.6208,0.755857899,217.05,123.87,49.25,9059.0,12260.0,3.752,80.04,148.02,1124.3,0.27775,1.9324,3.0255,29.0109,12.8296,78.7,1.199184555,5.6689,0.3845,90.8395,2.68,42.631,3.1635,3.64,29.7692,3.75,1.2587,7.7157,118.4706,6.6432,0.9127,30.626,6.408755632044133,1.5044,3.6725,0.636942675,1,19.441,3690.9495
2012-02-23,74.4718,0.939319932,0.376,4.2893,7.262164125,1.7076,1.2588,0.9985,483.57,6.3031,1781.57,18.854,5.592,0.751879699,216.26,124.22,49.25,9070.0,12260.0,3.755,80.19,148.01,1126.3,0.27775,1.9324,3.0246,28.9682,12.8294,78.7,1.206563707,5.6173,0.3845,90.8058,2.679,42.772,3.138,3.64,29.7692,3.75,1.2588,7.69335,118.6797,6.6449,0.9064,30.464,6.38,1.505,3.6725,0.636334712,1,19.417,3690.9495
2012-02-24,73.94162376414398,0.931272118,0.376,4.2893,7.194244604,1.704,1.2533,0.9988,481.08,6.2965,1776.11,18.662,5.5444,0.745600954,215.59,124.0,49.07,9070.0,12260.01162582804,3.756,80.55,147.83,1128.3,0.27775,1.9324,3.0075,28.9219,12.8675,78.75,1.195886152,5.576,0.3845,90.8461,2.678,42.768,3.1103,3.64,29.449,3.75,1.2533,7.583,119.1422,6.6169,0.8983,30.326,6.3988,1.5015,3.6725,0.632871337,1,19.374,3690.9495
2012-02-27,74.5747,0.935541211,0.376,4.2893,7.215007215,1.7098,1.2568,0.9983,479.08,6.2985,1772.42,18.709,5.5542,0.746937556,217.64,124.67,49.05,9110.0,12260.0,3.803,81.15,147.62,1124.7,0.2752463328563952,1.9324,3.0175,28.8516,12.8779,78.3,1.19474313,5.6002,0.3845,90.9417,2.678,42.715,3.1176,3.64,29.1264,3.75,1.2568,7.63855,119.8025,6.5781,0.8991,30.435,6.4038,1.4927,3.6725,0.630278583,1,19.35,3690.9495
2012-02-28,74.4707,0.927902014,0.376,4.2893,7.142857143,1.7088,1.2532,0.9956,481.27,6.2961,1777.27,18.509,5.5266,0.743273376,216.09,124.72,49.14,9158.0,12260.0,3.785,80.25,147.62,1128.4,0.27705,1.9324,3.011,28.7961,12.8575,78.6,1.190617931,5.5597,0.3845,90.9618,2.677,43.038,3.0977,3.64,28.9503,3.75,1.2532,7.5304,120.5922,6.5634,0.8964,30.399,6.3821,1.4946,3.6725,0.630914826,1,19.299,3690.9495
2012-02-29,74.4349,0.924556213,0.376,4.2893,7.10732054,1.7024,1.2474,0.9866,477.41,6.2919,1767.83,18.479,5.5312,0.743881574,215.33,124.67,48.94,9085.0,12260.0,3.766,80.65,147.65,1126.5,0.27685,1.9324,3.0,28.7562,12.7891,78.5,1.193744777,5.5349,0.3845,90.9641,2.676,42.864,3.073,3.64,29.0253,3.75,1.2474,7.431,121.1198,6.5585,0.8967,30.25,6.379,1.4898,3.6725,0.627234523,1,19.288,3690.9495
2012-03-01,74.7252,0.929108984,0.376,4.2893,7.132667618,1.7092,1.2493,0.9849,476.27,6.3016,1766.85,18.693,5.5849,0.751201923,215.74,125.29,49.15,9098.0,12260.0,3.784,81.2,147.74,1126.5,0.27745,1.9324,3.0,28.8053,12.7764,78.31,1.198753297,5.5758,0.3845,90.9614,2.675,42.722,3.0887,3.64,29.2889,3.75,1.2493,7.46925,121.907,6.6116,0.9044,30.5,6.3913,1.5388080496369139,3.6725,0.627077193,1,19.313,3690.9495
2012-03-02,74.7081,0.926526452,0.376,4.2893,7.168458781,1.7152,1.2483,0.9888,480.62,6.298,1770.7,18.698,5.625,0.756601347,217.13,125.8,49.35,9108.0,12259.972593883795,3.791,81.48,147.78,1120.1,0.2753377528515336,1.9324,2.9977,28.7866,12.7723,78.65,1.191327138,5.6144,0.3845,91.0145,2.675,42.759,3.1023,3.64,29.296,3.75,1.2483,7.50395,122.0764,6.6497,0.9109,30.6189,6.4156,1.4979,3.6725,0.628851717,1,19.372,3690.9495
2012-03-05,74.596,0.933096949,0.376,4.2893,7.199424046,1.7245,1.2568,0.9936,484.47,6.3121,1775.69,18.739,5.6234,0.756429652,221.32,126.3,49.8,9130.0,12260.0,3.8,81.58,147.93,1114.5,0.27815,1.9324,3.016,28.8782,12.8339,79.2,1.203804021,5.6127,0.3845,91.0608,2.674,42.672,3.1355,3.64,29.2892,3.75,1.2568,7.57425,120.892,6.6884,0.9148,30.65,6.3982,1.5015,3.6725,0.632271118,1,19.433,3690.9495
2012-03-06,74.5578,0.942151875,0.376,4.2893,7.23065799,1.7314,1.2614,1.0015,485.06,6.3141,1774.03,18.905,5.6522,0.760282825,223.05,126.03,50.03,9163.0,12260.0,3.814,81.41,147.95,1118.4,0.27805,1.9324,3.0215,28.9728,12.9777,79.71,1.218620522,5.6656,0.3845,90.9145,2.675,42.821,3.1557,3.64,29.4508,3.75,1.2614,7.6232,121.9427,6.7192,0.918,30.689,6.394,1.5068,3.6725,0.634075201,1,19.569,3690.9495
2012-03-07,74.5542,0.948856628,0.376,4.2893,7.26744186,1.7556,1.2616,0.9993,489.68,6.3213,1779.32,18.957,5.6665,0.762195122,223.98,125.39,50.57,9190.0,12260.0,3.808,80.72,147.93,1120.3,0.2782,1.9324,3.0295,29.0601,12.9469,80.4,1.23061777,5.6768,0.3845,90.9124,2.674,42.913,3.1631,3.64,29.6621,3.75,1.2616,7.65445,122.3025420067353,6.7898,0.9179,29.782490121225358,6.391,1.509,3.6725,0.635647089,1,19.587,3690.9495
2012-03-08,74.298,0.943218261,0.376,4.2893,7.178750897,1.7692,1.2564,0.9921,491.57,6.3235,1773.88,18.706,5.6143,0.755172935,221.86,125.26,51.12929729991571,9163.0,12259.966423684024,3.7425927195892443,81.3,147.96,1126.4,0.2782,1.9324,3.017,29.1321,12.784,80.42,1.22488976,5.6041,0.3845,90.8419,2.671,42.987,3.122,3.64,28.98261712204859,3.75,1.2564,7.5133,121.8291,6.772,0.9107,30.623,6.3964,1.5105,3.6725,0.632751202,1,19.588,3690.9495
2012-03-09,74.5186,0.938262338,0.376,4.2893,7.178750897,1.7697,1.2522,0.9895,485.03,6.3073,1765.06,18.735,5.6366,0.758092639,222.37,125.24,50.02,9133.0,12259.969442901347,3.7426175747987287,81.62,147.8042785334664,1119.8,0.27549734682250915,1.9324,3.0035,29.1101,12.6299,80.42,1.213297743,5.6554,0.3845,90.8289,2.668,42.687,3.1126,3.64,28.994853966670544,3.75,1.2522,7.52415,121.3827,6.7264,0.9116,30.54,6.407,1.5068,3.6725,0.633111744,1,19.554,3690.9495
2012-03-12,74.5504,0.949397133,0.376,4.2893,7.23065799,1.7767,1.2594,0.9935,483.46,6.3282,1762.08,18.723,5.6672,0.762253221,222.92,126.36,49.94,9160.0,12260.0,3.786,82.24,147.99,1116.1,0.2787,1.9324,3.0245,29.99071300043974,12.715,79.75,1.21980971,5.7013,0.3845,90.7311,2.668,42.503,3.1285,3.64,29.6666,3.75,1.2594,7.582,121.2846,6.8098,0.9198,30.642,6.4135,1.5074,3.6725,0.639427073,1,19.707,3690.9495
2012-03-13,74.6323,0.947597839,0.376,4.2893,7.23065799,1.8157,1.2558,0.9905,484.81,6.3259,1766.1,18.832,5.6941,0.765872712,223.29,126.82,49.85,9165.0,12260.0,3.775,82.35,147.93,1122.1,0.2784,1.9324,3.0215,29.1053,12.6336,79.85,1.22159785,5.7069,0.3845,90.6878,2.669,42.682,3.1288,3.64,29.5091,3.75,1.2558,7.5585,121.8491,6.7885,0.9198,30.59,6.4103,1.5164,3.6725,0.638977636,1,19.579,3690.9495
2012-03-14,74.6144,0.948136911,0.376,4.2893,7.272727273,1.8102,1.2607,0.9915,484.71,6.3328,1760.77,18.845,5.692,0.765579544,223.44,127.35,49.9,9193.0,12260.0,3.787,83.15,147.95,1121.5,0.2789,1.9324,3.0375,29.0986,12.6719,79.75,1.215805471,5.7778,0.3845,90.7653,2.669,42.565,3.1699,3.64,29.5125,3.75,1.2607,7.63165,122.5335,6.8016,0.9256,30.709,6.3998,1.5172,3.6725,0.636699351,1,19.567,3690.9495
2012-03-15,74.6784,0.955383587,0.376,4.2893,7.293946025,1.8146,1.2674,0.9929,485.71,6.3359,1761.04,18.809,5.6941,0.765872712,222.14086158146407,127.58,50.22,9193.0,12260.0,3.784,83.98,147.73,1123.8,0.27925,1.9324,3.0605,29.1119,12.6591,79.9,1.234415504,5.795,0.3845,90.7254,2.671,42.734,3.1723,3.64,29.5822,3.75,1.2674,7.6677,124.0149,6.847,0.9266,30.808,6.4119,1.5395017975640741,3.6725,0.637714431,1,19.475,3690.9495
2012-03-16,74.5327,0.949126803,0.376,4.2893,7.246376812,1.8006,1.2598,0.9914,484.53,6.32,1761.02,18.682,5.6691,0.762427569,221.81668060177736,127.44,50.31,9178.0,12260.009317334432,3.769,83.55,147.51,1129.1,0.27925,1.9324,3.05,29.1393,12.6645,80.4,1.220256254,5.7548,0.3845,90.745,2.669,43.061,3.1688,3.64,29.3578,3.75,1.2598,7.629,124.8562,6.7874,0.9233,30.709,6.4002,1.5225,3.6725,0.635525898,1,19.417,3690.9495
2012-03-19,73.7634773369226,0.942684766,0.376,4.2893,7.225433526,1.8018,1.2579,0.988,480.9,6.3082,1759.7693140812391,18.653,5.6544,0.760456274,220.45,126.53,50.12,9168.0,12260.0,3.762,83.53,147.72,1124.4,0.27845,1.9324,3.0525,29.1014,13.117267499840484,80.3,1.211680601,5.7418,0.3845,90.7264,2.669,42.927,3.1361,3.64,29.2224,3.75,1.2579,7.56715,124.9584,6.7662,0.9168,30.696,6.404,1.5196,3.6725,0.630119723,1,19.475,3690.9495
2012-03-20,73.77634880257547,0.946073794,0.376,4.2893,7.251631617,1.809,1.2583,0.9933,482.83,6.3029,1758.38,18.537,5.6337,0.757690559,220.16,126.05,50.25,9160.0,12260.036377294962,3.749,82.3658973825072,147.71,1123.0,0.2782,1.9324,3.059,29.0629,12.6935,80.15,1.210360687,5.763,0.3845,90.7266,2.67,42.936,3.1288,3.64,29.1652,3.75,1.2583,7.6177,127.755,6.7362,0.9137,30.753,6.4156,1.5142,3.6725,0.631352989,1,19.558,3690.9495
2012-03-21,73.79068271319575,0.953107129,0.376,4.2893,7.262164125,1.8259,1.2629,0.9931,485.61,6.3092,1759.78,18.617,5.6222,0.756143667,218.76,125.69,50.59,9180.0,12260.04244057191,3.743,83.66,147.75,1123.1,0.2782,1.9324,3.086,29.0418,12.6833,80.55,1.223840411,5.7546,0.3845,90.7479,2.4955769267924754,42.925,3.1173,3.64,29.2079,3.75,1.2629,7.992214833627102,129.609,6.7182,0.9109,30.763,6.4018,1.5398293553543967,3.6725,0.631074088,1,19.55,3690.9495
2012-03-22,73.8064604810479,0.962000962,0.376,4.2893,7.304601899,1.8267,1.2637,1.0003,484.98,6.3004,1758.03,18.787,5.6474,0.759474444,223.18,126.49,50.91,9173.0,12260.04798567162,3.755,83.3,147.75,1127.4,0.2782,1.9324,3.0802,29.028,12.833,80.84,1.2318305,5.7902,0.3845,90.7762,2.669,43.025,3.168,3.64,29.2447,3.75,1.2637,7.73675,130.4119,6.7601,0.916,30.775,6.4031,1.5082,3.6725,0.63319192,1,19.568,3690.9495
2012-03-23,73.82366351839626,0.961815908,0.376,4.2893,7.293946025,1.825,1.2628,0.9982,487.72,6.2891,1761.87,18.674,5.6151,0.755172935,221.36,126.08,51.678879283559674,9165.706998787935,12260.052893848113,3.735,82.71,147.75,1135.3,0.27581504360005954,1.9324,3.0775,29.95713920958894,13.104160204664861,80.83,1.233958539,5.768,0.3845,91.07142038604928,2.669,43.049,3.027368396368721,3.64,29.4038,3.75,1.2628,7.72405,130.1728,6.7449,0.911,30.779,6.4187,1.5164,3.6725,0.632071298,1,19.56,3690.9495
2012-03-26,74.1274,0.956846235,0.376,4.2893,7.235890014,1.8194,1.2606,0.9922,489.54,6.2858,1760.17,18.551,5.6008,0.753238927,221.94,126.65,51.31,9181.0,12260.0,3.734,82.7,147.75,1133.8,0.278,1.9324,3.0705,29.0273,12.6795,81.88,1.221448638,5.7314,0.3845,90.8026,2.67,43.05,3.1348,3.64,29.2311,3.75,1.2606,7.60935,130.2927,6.7476,0.9104,30.764,6.4026,1.5106,3.6725,0.629960942,1,19.53,3690.9495
2012-03-27,74.0705,0.950841495,0.376,4.2893,7.209805335,1.8143,1.2588,0.9928,486.31,6.284,1759.58,18.455,5.5769,0.75001875,217.71,126.38,50.91,9188.0,12260.0,3.715,82.87,147.66,1138.1,0.27765,1.9324,3.0695,28.9757,12.6706,82.16,1.214919208,5.6784,0.3845,90.8058,2.67,42.976,3.0939,3.64,28.9468,3.75,1.2588,7.57525,130.1636,6.681,0.9027,30.693,6.422,1.5074,3.6725,0.626802056,1,19.528,3690.9495
2012-03-28,74.1451,0.959048624,0.376,4.2893,7.272727273,1.8135,1.2568,0.9984,486.42,6.2912,1762.93,18.448,5.5755,0.749793807,218.9,126.66,50.92,9180.0,12260.0,3.724,82.98,147.75,1136.8,0.27765,1.9324,3.0645,28.9255,12.8039,81.1,1.218472036,5.7067,0.3845,90.7833,2.669,42.942,3.11,3.64,29.0845,3.75,1.2568,7.6575,129.9537,6.6506,0.9034,30.758,6.4162,1.5003,3.6725,0.628338046,1,19.541,3690.9495
2012-03-29,74.2446,0.964227172,0.376,4.2893,7.304601899,1.8223,1.2577,0.9999,488.71,6.2932,1771.25,18.674,5.6037,0.753465943,220.0,127.1,51.15,9188.0,12260.0,3.734,82.65,147.56,1137.2,0.27775,1.9324,3.0685,28.8906,12.8489,81.25,1.223091977,5.7505,0.3845,90.7188,2.668,42.71109710828115,3.1234,3.64,29.2853,3.75,1.2577,7.7321,129.747,6.6385,0.9072,30.849,6.4044,1.5019,3.6725,0.629881582,1,19.593,3690.9495
2012-03-30,74.0811,0.961353586,0.376,4.2893,7.262164125,1.8334,1.2572,0.9991,489.76,6.2943,1784.66,18.521,5.5705,0.748727164,221.61,126.47,51.16,9180.0,12260.059747327634,3.715,82.15,147.65,1137.8,0.27775,1.9324,3.068,28.8828,12.8093,81.95,1.223540927,5.6933,0.3845,90.7029,2.666,43.0,3.1191,3.64,29.3282,3.75,1.2572,7.6733,128.1878,6.6209,0.9031,30.844,6.4169,1.5062,3.6725,0.624648635,1,19.542,3690.9495
2012-04-02,74.1345,0.962371283,0.376,4.2893,7.262164125,1.8221,1.2553,0.9917,487.44,6.307745560297821,1792.07,18.597,5.5865,0.750807118,219.98,126.4,52.063761057272146,9163.0,12260.0,3.723,83.0,147.77,1134.2,0.2777,1.9324,3.056,28.8982,12.7691,81.4,1.215362178,5.669,0.3845,90.742,2.666,42.934,3.1017,3.64,29.3479,3.75,1.2553,7.6575,128.1742,6.6046,0.9027,30.808,6.402524252937237,1.505,3.6725,0.623441397,1,19.501,3690.9495
2012-04-03,74.1274,0.961446015,0.376,4.2893,7.26744186,1.8314,1.2515,0.991,485.76,6.307244694222047,1779.13,18.49,5.588,0.75103267,220.71,126.37,50.56,9145.0,12260.0,3.723,81.85,147.92,1128.1,0.27745,1.9324,3.048,28.8941,12.7317,81.4,1.211974306,5.6778,0.3845,90.6013,2.667,42.777,3.099,3.64,29.2944,3.75,1.2515,7.6898,128.2978,6.5904,0.9021,30.806,6.4114,1.5406010876202523,3.6725,0.624336642,1,19.482,3690.9495
2012-04-04,74.49,0.972478849,0.376,4.2893,7.374631268,1.8256,1.2571,0.9962,482.17,6.306744985928076,1767.84,18.714,5.661,0.76091919,223.98,127.32,51.05,9158.0,12260.0,3.745,82.85,148.04,1123.4,0.2782,1.9324,3.0615,28.9265,12.8155,81.1,1.222942399,5.7409,0.3845,90.4387,2.666,42.663,3.1503,3.64,29.4285,3.75,1.2571,7.826,126.6993,6.6687,0.9141,30.964,6.4159,1.5055,3.6725,0.63000063,1,19.487,3690.9495
2012-04-05,74.6394,0.970496894,0.376,4.2893,7.390983001,1.8316,1.2579,0.9928,483.78,6.3035,1772.58,18.902,5.445296785586675,0.765228038,226.0,126.85285585610471,52.18010259798201,9159.0,12260.0,3.744,82.25,148.11,1127.8,0.2783,1.9324,3.0635,28.9885,13.063026115515711,81.8,1.226542377,5.352128536256511,0.3845,90.4074,2.5072278530765897,42.67690543465953,3.1678,3.64,29.4303,3.75,1.2579,7.84605,125.4679,6.701,0.9191,31.003,6.4118,1.5207,3.6725,0.631991405,1,20.147739102632496,3690.9495
2012-04-06,74.6287,0.9176092824909562,0.376,4.2893,7.169837229581723,1.8301,1.220814853489098,0.9485064656445724,483.8494660372876,6.3072,1772.58,18.848,5.446475275902121,0.7309905757558639,226.12,126.78969213474767,52.218870085674425,9166.468727015628,12260.016004557867,3.7433012567327624,82.26,148.29,1129.5,0.2783,1.9324,3.0625,29.1261,13.059954296432174,81.79,1.193463851406302,5.354311614484919,0.3845,90.587,2.507999786484012,42.67209486002727,3.1814,3.64,29.4606,3.75,1.2207291972953018,7.987787614117654,127.2180182291447,6.316582309985262,0.9206865510777288,29.922137571774684,6.3929,1.5254,3.6725,0.622081612572575,1,20.148368390593014,3690.9495
2012-04-09,74.3215,0.9186962724447929,0.376,4.2893,7.390983001,1.8301,1.2608,0.9972,486.07,6.3021,1772.5,19.585435847056733,5.450005682012574,0.7314627934894236,226.86401807822241,126.5878522014413,51.28,9168.0,12260.0,3.743373078794847,81.48,148.07,1130.7,0.2785,1.9324,3.0725,29.1314,12.9902,81.79,1.193776818676918,5.36085672866836,0.3845,90.6104,2.666,42.65777374647591,3.04061069519651,3.64,29.6358,3.75,1.2608,7.98753911300335,125.4818,6.320756268802842,0.9207591935546758,29.93605023130276,6.40151203820132,1.5409858230334974,3.6725,0.629802242,1,19.477,3690.9495
2012-04-10,74.2153,0.969180074,0.376,4.2893,7.434944238,1.826,1.2595,1.0028,486.1,6.3048,1779.53,18.899,5.6729,0.762543846,226.29,128.36,51.2,9165.0,12260.0,3.744,81.77,147.52,1137.6,0.2782,1.9324,3.0685,29.1978,13.1568,82.05,1.217581882,5.7812,0.3845,90.7468,2.666,42.821,3.1904,3.64,29.6359,3.75,1.2595,7.93395,125.8002,6.776,0.9195,30.948,6.3929,1.5410516950655253,3.6725,0.632071298,1,19.511,3690.9495
2012-04-11,74.1728,0.97191175,0.376,4.2893,7.462686567,1.8317,1.2608,1.0039,487.04,6.3018,1793.3,18.903,5.6644,0.761556622,228.2,127.21,51.55,9170.0,12260.0,3.758,80.74,147.58,1137.6,0.2782,1.9324,2.8713598059651027,29.1896,13.1324,82.05,1.226692836,5.7909,0.3845,90.7096,2.664,42.798,3.2034,3.64,29.8033,3.75,1.2608,8.00095,126.6187,6.7908,0.9136,30.962,6.3808,1.5261,3.6725,0.627864632,1,19.488,3690.9495
2012-04-12,74.0878,0.963483958,0.376,4.2893,7.44047619,1.8303,1.2562,0.995,487.37,6.2984,1787.66,18.86,5.6553,0.760282825,226.61,127.1,51.44,9173.0,12260.0,3.76,81.0,147.66,1137.9,0.2781,1.9324,3.0705,29.1491,13.0736,82.43,1.220107369,5.7858,0.3845,90.6987,2.51261884826743,42.809,3.1818,3.64,29.569,3.75,1.2562,7.9391,127.97097523177182,6.783,0.9149,30.804,6.3979,1.5411849372475817,3.6725,0.626605677,1,20.152049640088286,3690.9495
2012-04-13,74.48124567652492,0.961908426,0.376,4.2893,7.407407407,1.827,1.2485,0.9979,483.98,6.2879,1778.78,18.824,5.6576,0.76057195,226.12,126.95,51.42,9174.0,12259.954572428067,3.7434684029153704,80.98,147.64,1142.3,0.2781,1.9324,3.0595,29.1416,13.1458,82.27,1.20816721,5.7796,0.3845,90.6454,2.657,42.68,3.1765,3.64,29.4711,3.75,1.2485,7.88395,128.08886342471484,6.7614,0.9129,29.95458525263645,6.4156,1.5412523070816444,3.6725,0.627864632,1,19.546,3690.9495
2012-04-16,74.1727,0.967960507,0.376,4.2893,7.457121551,1.8364,1.2535,1.0024,484.58,6.296,1777.12,19.038,5.7117,0.767813268,229.73,127.88,51.66,9173.0,12260.0,3.754,80.5,147.63,1134.1,0.27855,1.9324,3.0713,29.1478,13.2168,82.07,1.214624074,5.7993,0.3845,90.7528,2.656,42.67,3.2289,3.64,29.7614,3.75,1.2535,7.9612,128.9413,6.8258,0.9227,29.96847503184331,6.4115,1.529,3.6725,0.631472594,1,19.598,3690.9495
2012-04-17,74.0631,0.969180074,0.376,4.2893,7.369196758,1.8373,1.2508,0.9878,486.95,6.2896,1775.67,18.889,5.6653,0.761498629,226.5,126.85,51.63,9178.0,12260.0,3.754,80.42,147.5,1137.7,0.2781,1.9324,3.0655,29.1653,13.0816,82.6,1.219363492,5.7474,0.3845,90.7388,2.655,42.753,3.1872,3.64,29.6368,3.75,1.2508,7.81895,127.5509,6.7739,0.9145,30.821,6.4055,1.5339,3.6725,0.626802056,1,19.717,3690.9495
2012-04-18,73.915,0.961353586,0.376,4.2893,7.4019245,1.8454,1.2486,0.9902,485.83,6.2948,1769.07,18.948,5.6816,0.763766898,227.09,127.33,51.5,9177.0,12260.0,3.769,81.38,147.54,1138.9,0.2782,1.9324,3.0625,29.1523,13.1322,82.4,1.216397032,5.7683,0.3845,90.6929,2.654,42.708,3.1902,3.64,29.4978,3.75,1.2486,7.823,128.3681,6.7632,0.9192,30.801,6.3814,1.5199,3.6725,0.625664769,1,19.941,3690.9495
2012-04-19,73.8939,0.965810315,0.376,4.2893,7.4019245,1.8694,1.2519,0.9927,487.32,6.3004,1774.21,18.982,5.6846,0.764175455,226.64,125.94103905482886,51.89,9182.0,12260.0,3.762,81.5,147.64,1136.6,0.2782,1.9324,3.0678,29.1123,13.2288,82.5,1.225640397,5.7684,0.3845,90.7505,2.654,42.632,3.1879,3.64,29.5122,3.75,1.2519,7.8498,128.4717,6.7307,0.9163,30.898,6.3973,1.5319,3.6725,0.623791404,1,19.904,3690.9495
2012-04-20,73.7633,0.96749226,0.376,4.2893,7.369196758,1.8867,1.2513,0.9911,488.96,6.3042,1776.06,18.882,5.6388,0.758035173,225.43,126.3,52.0,9184.0,12259.91311964595,3.757,81.63,147.76,1140.5,0.2782,1.9324,3.07,29.1159,13.1171,82.92,1.227445686,5.7209,0.3845,90.7352,2.651,42.649,3.1828,3.64,29.5214,3.75,1.2513,7.8123,129.4492,6.7288,0.9109,30.913,6.4012,1.5198,3.6725,0.620809536,1,19.905,3690.9495
2012-04-23,73.8762,0.967211529,0.376,4.2893,7.385524372,1.8786,1.249,0.9936,486.07,6.297,1771.13,19.076,5.6658,0.761556622,227.18,126.57,52.23,9184.0,12260.0,3.764,81.3,147.96,1140.2,0.27775,1.9324,3.0635,29.1425,13.2087,83.3,1.222942399,5.7566,0.3845,90.8146,2.651,42.679,3.1972,3.64,29.488,3.75,1.249,7.86295,130.3336,6.7246,0.9148,30.948,6.413,1.5231,3.6725,0.621697233,1,20.15840139225912,3690.9495
